LocalID,OriginTag,Description,DeviceID,Unit,Type
/blueone_tagnative/IAS/CT3.InstLev/Meas1/PRIM,CT3.InstLev/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CT3.PressABS/Meas1/PRIM,CT3.PressABS/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CT3.Temp1/Meas1/PRIM,CT3.Temp1/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CT3.Temp2/Meas1/PRIM,CT3.Temp2/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CT3.Temp3/Meas1/PRIM,CT3.Temp3/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CT3.Temp4/Meas1/PRIM,CT3.Temp4/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CT3.Temp5/Meas1/PRIM,CT3.Temp5/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CT3.Temp6/Meas1/PRIM,CT3.Temp6/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CT3.VolLiq/Meas1/PRIM,CT3.VolLiq/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CT3.VolRate/Meas1/PRIM,CT3.VolRate/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CT4.AvgLiqTemp/Meas1/PRIM,CT4.AvgLiqTemp/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CT4.AvgVapTemp/Meas1/PRIM,CT4.AvgVapTemp/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CT006.01/Meas1/PRIM,CT006.01/Meas1/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/CT4.InstLev/Meas1/PRIM,CT4.InstLev/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CT4.PressABS/Meas1/PRIM,CT4.PressABS/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CT4.Temp1/Meas1/PRIM,CT4.Temp1/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CT4.Temp2/Meas1/PRIM,CT4.Temp2/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CT4.Temp3/Meas1/PRIM,CT4.Temp3/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CT4.Temp4/Meas1/PRIM,CT4.Temp4/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CT4.Temp5/Meas1/PRIM,CT4.Temp5/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CT4.Temp6/Meas1/PRIM,CT4.Temp6/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CT4.VolLiq/Meas1/PRIM,CT4.VolLiq/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CT4.VolRate/Meas1/PRIM,CT4.VolRate/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT1.CORR.L/Meas1/PRIM,CTS.CT1.CORR.L/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT1.PRESS/Meas1/PRIM,CTS.CT1.PRESS/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT1.RATE/Meas1/PRIM,CTS.CT1.RATE/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT1.T1/Meas1/PRIM,CTS.CT1.T1/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT1.T2/Meas1/PRIM,CTS.CT1.T2/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT1.T3/Meas1/PRIM,CTS.CT1.T3/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT1.T4/Meas1/PRIM,CTS.CT1.T4/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT1.T5/Meas1/PRIM,CTS.CT1.T5/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT1.T6/Meas1/PRIM,CTS.CT1.T6/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT1.TMP.LIQ/Meas1/PRIM,CTS.CT1.TMP.LIQ/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT1.TMP.VAP/Meas1/PRIM,CTS.CT1.TMP.VAP/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT1.VOL.VAP/Meas1/PRIM,CTS.CT1.VOL.VAP/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT2.CORR.L/Meas1/PRIM,CTS.CT2.CORR.L/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT2.PRESS/Meas1/PRIM,CTS.CT2.PRESS/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT2.RATE/Meas1/PRIM,CTS.CT2.RATE/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT2.T1/Meas1/PRIM,CTS.CT2.T1/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT2.T2/Meas1/PRIM,CTS.CT2.T2/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT2.T3/Meas1/PRIM,CTS.CT2.T3/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT2.T4/Meas1/PRIM,CTS.CT2.T4/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT2.T5/Meas1/PRIM,CTS.CT2.T5/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT2.T6/Meas1/PRIM,CTS.CT2.T6/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT2.TMP.LIQ/Meas1/PRIM,CTS.CT2.TMP.LIQ/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT2.TMP.VAP/Meas1/PRIM,CTS.CT2.TMP.VAP/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT2.VOL.VAP/Meas1/PRIM,CTS.CT2.VOL.VAP/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT3.CORR.L/Meas1/PRIM,CTS.CT3.CORR.L/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT3.PRESS/Meas1/PRIM,CTS.CT3.PRESS/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT3.RATE/Meas1/PRIM,CTS.CT3.RATE/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT3.T1/Meas1/PRIM,CTS.CT3.T1/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT3.T2/Meas1/PRIM,CTS.CT3.T2/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT3.T3/Meas1/PRIM,CTS.CT3.T3/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT3.T4/Meas1/PRIM,CTS.CT3.T4/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT3.T5/Meas1/PRIM,CTS.CT3.T5/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT3.T6/Meas1/PRIM,CTS.CT3.T6/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT3.TMP.LIQ/Meas1/PRIM,CTS.CT3.TMP.LIQ/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT3.TMP.VAP/Meas1/PRIM,CTS.CT3.TMP.VAP/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT3.VOL.VAP/Meas1/PRIM,CTS.CT3.VOL.VAP/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT4.CORR.L/Meas1/PRIM,CTS.CT4.CORR.L/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT4.PRESS/Meas1/PRIM,CTS.CT4.PRESS/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT4.RATE/Meas1/PRIM,CTS.CT4.RATE/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT4.T1/Meas1/PRIM,CTS.CT4.T1/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT4.T2/Meas1/PRIM,CTS.CT4.T2/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT4.T3/Meas1/PRIM,CTS.CT4.T3/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT4.T4/Meas1/PRIM,CTS.CT4.T4/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT4.T5/Meas1/PRIM,CTS.CT4.T5/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT4.T6/Meas1/PRIM,CTS.CT4.T6/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT4.TMP.LIQ/Meas1/PRIM,CTS.CT4.TMP.LIQ/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT4.TMP.VAP/Meas1/PRIM,CTS.CT4.TMP.VAP/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.CT4.VOL.VAP/Meas1/PRIM,CTS.CT4.VOL.VAP/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CTS.LIST/Meas1/PRIM,CTS.LIST/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CW001.06/Meas1/PRIM,CW001.06/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CW002.06/Meas1/PRIM,CW002.06/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CW003.06/Meas1/PRIM,CW003.06/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/CW006.01/Meas1/PRIM,CW006.01/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S1.01/Density/PRIM,DM.S1.01/Density/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S1.01/Temperature/PRIM,DM.S1.01/Temperature/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S1.02/Density/PRIM,DM.S1.02/Density/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S1.02/Temperature/PRIM,DM.S1.02/Temperature/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S1.03/Density/PRIM,DM.S1.03/Density/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S1.03/Temperature/PRIM,DM.S1.03/Temperature/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S1.04/Density/PRIM,DM.S1.04/Density/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S1.04/Temperature/PRIM,DM.S1.04/Temperature/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S2.01/Density/PRIM,DM.S2.01/Density/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S2.01/Temperature/PRIM,DM.S2.01/Temperature/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S2.02/Density/PRIM,DM.S2.02/Density/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S2.02/Temperature/PRIM,DM.S2.02/Temperature/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S2.03/Density/PRIM,DM.S2.03/Density/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S2.03/Temperature/PRIM,DM.S2.03/Temperature/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S2.04/Density/PRIM,DM.S2.04/Density/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S2.04/Temperature/PRIM,DM.S2.04/Temperature/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S3.01/Density/PRIM,DM.S3.01/Density/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S3.01/Temperature/PRIM,DM.S3.01/Temperature/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S3.02/Density/PRIM,DM.S3.02/Density/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S3.02/Temperature/PRIM,DM.S3.02/Temperature/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S3.03/Density/PRIM,DM.S3.03/Density/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S3.03/Temperature/PRIM,DM.S3.03/Temperature/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S3.04/Density/PRIM,DM.S3.04/Density/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S3.04/Temperature/PRIM,DM.S3.04/Temperature/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S4.01/Density/PRIM,DM.S4.01/Density/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S4.01/Temperature/PRIM,DM.S4.01/Temperature/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S4.02/Density/PRIM,DM.S4.02/Density/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S4.02/Temperature/PRIM,DM.S4.02/Temperature/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S4.03/Density/PRIM,DM.S4.03/Density/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S4.03/Temperature/PRIM,DM.S4.03/Temperature/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S4.04/Density/PRIM,DM.S4.04/Density/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S4.04/Temperature/PRIM,DM.S4.04/Temperature/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S5.01/Density/PRIM,DM.S5.01/Density/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S5.01/Temperature/PRIM,DM.S5.01/Temperature/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S5.02/Density/PRIM,DM.S5.02/Density/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S5.02/Temperature/PRIM,DM.S5.02/Temperature/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S5.03/Density/PRIM,DM.S5.03/Density/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S5.03/Temperature/PRIM,DM.S5.03/Temperature/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S5.04/Density/PRIM,DM.S5.04/Density/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/DM.S5.04/Temperature/PRIM,DM.S5.04/Temperature/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/EG007.01/Meas1/PRIM,EG007.01/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/EG009.01L/Meas1/PRIM,EG009.01L/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/EG050.01/Meas1/PRIM,EG050.01/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/EG051.01/Meas1/PRIM,EG051.01/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/EG064.01L/Meas1/PRIM,EG064.01L/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/EG066.01L/Meas1/PRIM,EG066.01L/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/EG070.01/Meas1/PRIM,EG070.01/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/EG070.01L/Meas1/PRIM,EG070.01L/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/ENG10-402/Meas1/PRIM,ENG10-402/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/ENG10-403/Meas1/PRIM,ENG10-403/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/ENG10-404/Meas1/PRIM,ENG10-404/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/FT103156/Meas1/PRIM,FT103156/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/FT103256/Meas1/PRIM,FT103256/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/FT103356/Meas1/PRIM,FT103356/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/FT103456/Meas1/PRIM,FT103456/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/FV010.01/Meas1/PRIM,FV010.01/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/FV010.02/Meas1/PRIM,FV010.02/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/FV010.03/Meas1/PRIM,FV010.03/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/FV010.05/AccValue/PRIM,FV010.05/AccValue/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/FV017.01/Meas1/PRIM,FV017.01/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/FV039/OutPosition/PRIM,FV039/OutPosition/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GC029.01_Acc/AccValue/PRIM,GC029.01_Acc/AccValue/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GCU-D226/Meas1/PRIM,GCU-D226/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GCU-D242/OutPosition/PRIM,GCU-D242/OutPosition/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GCU-D245/OutPosition/PRIM,GCU-D245/OutPosition/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GCU-D282/Meas1/PRIM,GCU-D282/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GCU-D284/Meas1/PRIM,GCU-D284/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GCU-D287/Meas1/PRIM,GCU-D287/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GCU-D289/Meas1/PRIM,GCU-D289/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GE.Flow.Tot/Meas1/PRIM,GE.Flow.Tot/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GE.GasFlow.Tot/Meas1/PRIM,GE.GasFlow.Tot/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GE022.01_Acc/AccValue/PRIM,GE022.01_Acc/AccValue/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GE032.01_Acc/AccValue/PRIM,GE032.01_Acc/AccValue/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GE1-30120/OutPosition/PRIM,GE1-30120/OutPosition/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GE1-30145/Meas1/PRIM,GE1-30145/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GE1-30429/Meas1/PRIM,GE1-30429/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GE1-CV50/Meas1/PRIM,GE1-CV50/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GE1-PT03/Meas1/PRIM,GE1-PT03/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GE1-PT83/Meas1/PRIM,GE1-PT83/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GE1-SV87/Meas1/PRIM,GE1-SV87/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GE2-30120/OutPosition/PRIM,GE2-30120/OutPosition/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GE2-30145/Meas1/PRIM,GE2-30145/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GE2-30429/Meas1/PRIM,GE2-30429/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GE2-CV50/Meas1/PRIM,GE2-CV50/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GE2-PT03/Meas1/PRIM,GE2-PT03/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GE2-PT83/Meas1/PRIM,GE2-PT83/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GE2-SV87/Meas1/PRIM,GE2-SV87/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GE3-30120/OutPosition/PRIM,GE3-30120/OutPosition/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GE3-30145/Meas1/PRIM,GE3-30145/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GE3-30429/Meas1/PRIM,GE3-30429/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GE3-CV50/Meas1/PRIM,GE3-CV50/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GE3-PT03/Meas1/PRIM,GE3-PT03/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GE3-PT83/Meas1/PRIM,GE3-PT83/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GE3-SV87/Meas1/PRIM,GE3-SV87/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GE4-30120/OutPosition/PRIM,GE4-30120/OutPosition/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GE4-30145/Meas1/PRIM,GE4-30145/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GE4-30429/Meas1/PRIM,GE4-30429/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GE4-CV50/Meas1/PRIM,GE4-CV50/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GE4-PT03/Meas1/PRIM,GE4-PT03/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GE4-PT83/Meas1/PRIM,GE4-PT83/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GE4-SV87/Meas1/PRIM,GE4-SV87/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GH006.01/Meas1/PRIM,GH006.01/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GH006.02/AccValue/PRIM,GH006.02/AccValue/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GH010.01/Meas1/PRIM,GH010.01/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GH010.02/AccValue/PRIM,GH010.02/AccValue/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GH024.01/Meas1/PRIM,GH024.01/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GH024.02/AccValue/PRIM,GH024.02/AccValue/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GH042/OutPosition/PRIM,GH042/OutPosition/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GH043/OutPosition/PRIM,GH043/OutPosition/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GH055/OutPosition/PRIM,GH055/OutPosition/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GH087.02/AccValue/PRIM,GH087.02/AccValue/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GL002.01/Meas1/PRIM,GL002.01/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GL006.01/Meas1/PRIM,GL006.01/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GL007.01/Meas1/PRIM,GL007.01/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GL008.01/Meas1/PRIM,GL008.01/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GL009.01/Meas1/PRIM,GL009.01/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GL010/OutPosition/PRIM,GL010/OutPosition/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GL013.01/Meas1/PRIM,GL013.01/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GL017.01/Meas1/PRIM,GL017.01/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GL030.01/Meas1/PRIM,GL030.01/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GL052.01/Meas1/PRIM,GL052.01/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GL052.02/Meas1/PRIM,GL052.02/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GL053/OutPosition/PRIM,GL053/OutPosition/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GL054/OutPosition/PRIM,GL054/OutPosition/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GL055.01/Meas1/PRIM,GL055.01/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GL055.02/Meas1/PRIM,GL055.02/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GL056/OutPosition/PRIM,GL056/OutPosition/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GL057/OutPosition/PRIM,GL057/OutPosition/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GL058.01/Meas1/PRIM,GL058.01/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GL058.02/Meas1/PRIM,GL058.02/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GL059/OutPosition/PRIM,GL059/OutPosition/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GL060/OutPosition/PRIM,GL060/OutPosition/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GL061.01/Meas1/PRIM,GL061.01/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GL061.02/Meas1/PRIM,GL061.02/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GL062/OutPosition/PRIM,GL062/OutPosition/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GL063/OutPosition/PRIM,GL063/OutPosition/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GL064.01/Meas1/PRIM,GL064.01/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GL067.01/Meas1/PRIM,GL067.01/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GL070.01/Meas1/PRIM,GL070.01/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GL073.01/Meas1/PRIM,GL073.01/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GL076.01/Meas1/PRIM,GL076.01/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GM022.01/Meas1/PRIM,GM022.01/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GM024.01_Acc/AccValue/PRIM,GM024.01_Acc/AccValue/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GM042.01/Meas1/PRIM,GM042.01/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GM044.01_Acc/AccValue/PRIM,GM044.01_Acc/AccValue/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GM065.06/Meas1/PRIM,GM065.06/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GX127.01/Meas1/PRIM,GX127.01/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GX128.01/Meas1/PRIM,GX128.01/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GX129.01/Meas1/PRIM,GX129.01/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/GX132.01/Meas1/PRIM,GX132.01/Meas1/PRIM,,IAS,,Decimal
